o_lat,o_lon,d_lat,d_lon,dest_name,cat,distance_m,duration_s,static_duration_s,status_code,condition,duration_min,static_duration_min,origin_name
19.28,-99.645,19.2780796,-99.6686039,KiddyBot,school,3837,593.0,593.0,0,ROUTE_EXISTS,9.883333333333333,9.883333333333333,O3_ZonaSur
19.28,-99.645,19.2825684,-99.6186952,Telebachillerato,school,5737,654.0,654.0,0,ROUTE_EXISTS,10.9,10.9,O3_ZonaSur
19.28,-99.645,19.2604261,-99.6437488,Bachillerato Inteligente De Mexico,school,2758,556.0,556.0,0,ROUTE_EXISTS,9.266666666666667,9.266666666666667,O3_ZonaSur
19.28,-99.645,19.2998979,-99.6332419,Secundaria 12,school,4323,800.0,800.0,0,ROUTE_EXISTS,13.333333333333334,13.333333333333334,O3_ZonaSur
19.28,-99.645,19.2994593,-99.6329546,Escuela Secundaria Heroes De La Independencia,school,4492,819.0,819.0,0,ROUTE_EXISTS,13.65,13.65,O3_ZonaSur
19.28,-99.645,19.2685387,-99.6605296,Grupo Escolar Simon Bolivar,school,3056,529.0,529.0,0,ROUTE_EXISTS,8.816666666666666,8.816666666666666,O3_ZonaSur
19.28,-99.645,19.2637182,-99.6603635,Telesecundaria,school,3913,684.0,684.0,0,ROUTE_EXISTS,11.4,11.4,O3_ZonaSur
19.28,-99.645,19.2792621,-99.668157,Escuela Secundaria Oficial No. 0005 “Prof. Camerino Lara Castillo”  Turno Matutino 15ees0138c,school,4068,633.0,633.0,0,ROUTE_EXISTS,10.55,10.55,O3_ZonaSur
19.28,-99.645,19.3013582,-99.6470044,Centro de atención múltiple 17,school,4094,726.0,726.0,0,ROUTE_EXISTS,12.1,12.1,O3_ZonaSur
19.28,-99.645,19.2630998,-99.6215732,Bikram Yoga Metepec,school,4314,776.0,776.0,0,ROUTE_EXISTS,12.933333333333334,12.933333333333334,O3_ZonaSur
19.28,-99.645,19.2956384,-99.6557607,Centro De Maestros Adolfo Ruiz Cortines Toluca 1,school,2975,672.0,672.0,0,ROUTE_EXISTS,11.2,11.2,O3_ZonaSur
19.28,-99.645,19.2829979,-99.667844,Escuela Primaria Gustavo Diaz Ordaz,school,3097,615.0,615.0,0,ROUTE_EXISTS,10.25,10.25,O3_ZonaSur
19.28,-99.645,19.2945423,-99.6577173,Escuela Tecnica del DIFEM,school,2892,613.0,613.0,0,ROUTE_EXISTS,10.216666666666667,10.216666666666667,O3_ZonaSur
19.28,-99.645,19.2981374,-99.6596283,Escuela Primaria Ford Numero 42,school,3157,683.0,683.0,0,ROUTE_EXISTS,11.383333333333333,11.383333333333333,O3_ZonaSur
19.28,-99.645,19.2956207,-99.6559297,Escuela Primaria Adolfo Ruiz Cortines Turno Vespertino,school,2961,669.0,669.0,0,ROUTE_EXISTS,11.15,11.15,O3_ZonaSur
19.28,-99.645,19.2758566,-99.6675168,Colegio Alma Mater,school,3547,526.0,526.0,0,ROUTE_EXISTS,8.766666666666667,8.766666666666667,O3_ZonaSur
19.28,-99.645,19.2946827,-99.6578183,Centro de Educación Para La Atencion de Jóvenes y Adultos Lic Ma Eugenia San Martin de Camacho,school,2887,611.0,611.0,0,ROUTE_EXISTS,10.183333333333334,10.183333333333334,O3_ZonaSur
19.28,-99.645,19.2979393,-99.6342672,Primaria Miguel Hidalgo y Costilla,school,4086,875.0,875.0,0,ROUTE_EXISTS,14.583333333333334,14.583333333333334,O3_ZonaSur
19.28,-99.645,19.3020228,-99.6477114,Colegio Imath,school,3905,682.0,682.0,0,ROUTE_EXISTS,11.366666666666667,11.366666666666667,O3_ZonaSur
19.28,-99.645,19.2601211,-99.6352608,"CEPJA ""Josefa Ortiz De Dominguez""",school,3412,653.0,653.0,0,ROUTE_EXISTS,10.883333333333333,10.883333333333333,O3_ZonaSur
19.28,-99.645,19.2612418,-99.6353727,Primaria Karol,school,3190,604.0,604.0,0,ROUTE_EXISTS,10.066666666666666,10.066666666666666,O3_ZonaSur
19.28,-99.645,19.2645406,-99.6566686,Colegio Inglés del Estado de México,school,3890,704.0,704.0,0,ROUTE_EXISTS,11.733333333333333,11.733333333333333,O3_ZonaSur
19.28,-99.645,19.2837423,-99.6652637,Preparatoria Estado De México,school,2677,566.0,566.0,0,ROUTE_EXISTS,9.433333333333334,9.433333333333334,O3_ZonaSur
19.28,-99.645,19.2646332,-99.6596695,First College Primaria,school,4180,736.0,736.0,0,ROUTE_EXISTS,12.266666666666667,12.266666666666667,O3_ZonaSur
19.28,-99.645,19.301192,-99.6479765,Cam 17,school,4022,705.0,705.0,0,ROUTE_EXISTS,11.75,11.75,O3_ZonaSur
19.28,-99.645,19.266969,-99.6627838,Centro De Atencion Multiple Cam 5,school,3444,628.0,628.0,0,ROUTE_EXISTS,10.466666666666667,10.466666666666667,O3_ZonaSur
19.28,-99.645,19.2611563,-99.6493532,Escuela De Futbol Toros Fc,school,2893,603.0,603.0,0,ROUTE_EXISTS,10.05,10.05,O3_ZonaSur
19.28,-99.645,19.2746934,-99.6660538,Instituto Highlanders Preescolar,school,3828,606.0,606.0,0,ROUTE_EXISTS,10.1,10.1,O3_ZonaSur
19.28,-99.645,19.2953249,-99.6517589,Escuela Telesecundaria No. 0325 Cuauhtémoc,school,2604,571.0,571.0,0,ROUTE_EXISTS,9.516666666666667,9.516666666666667,O3_ZonaSur
19.28,-99.645,19.2798185,-99.6622808,Berlitz Escuela de Idiomas,school,1925,468.0,468.0,0,ROUTE_EXISTS,7.8,7.8,O3_ZonaSur
19.28,-99.645,19.270827099999998,-99.6606034,Escuela Primaria Profesor Fernando Aguilar Vilchis,school,2808,488.0,488.0,0,ROUTE_EXISTS,8.133333333333333,8.133333333333333,O3_ZonaSur
19.28,-99.645,19.2907297,-99.6637268,Yoga Solar,school,3077,646.0,646.0,0,ROUTE_EXISTS,10.766666666666667,10.766666666666667,O3_ZonaSur
19.28,-99.645,19.2787119,-99.6641324,Nuestro Ser,school,3592,584.0,584.0,0,ROUTE_EXISTS,9.733333333333333,9.733333333333333,O3_ZonaSur
19.28,-99.645,19.289965,-99.6607033,Colegio de bachilleres COBAEM,school,2620,607.0,607.0,0,ROUTE_EXISTS,10.116666666666667,10.116666666666667,O3_ZonaSur
19.28,-99.645,19.2956359,-99.6558304,Centro De Atencion Para Jovenes Y Adultos Licenciado Adolfo Ruiz Cortines,school,2969,671.0,671.0,0,ROUTE_EXISTS,11.183333333333334,11.183333333333334,O3_ZonaSur
19.28,-99.645,19.2813329,-99.6686817,Instituto Carl Rogers Toluca,school,4267,664.0,664.0,0,ROUTE_EXISTS,11.066666666666666,11.066666666666666,O3_ZonaSur
19.28,-99.645,19.2883196,-99.6614631,Centro Escolar Justo Sierra Mendez,school,2879,664.0,664.0,0,ROUTE_EXISTS,11.066666666666666,11.066666666666666,O3_ZonaSur
19.28,-99.645,19.2727099,-99.6596781,"Facultad de Química, UAEMéx",school,2519,447.0,447.0,0,ROUTE_EXISTS,7.45,7.45,O3_ZonaSur
19.28,-99.645,19.2784711,-99.6651886,Escuela Primaria Horacio Zuñiga Turno Matutino,school,4012,620.0,620.0,0,ROUTE_EXISTS,10.333333333333334,10.333333333333334,O3_ZonaSur
19.28,-99.645,19.267127,-99.6631072,Centro De Atencion Multiple Cam No 6,school,3480,640.0,640.0,0,ROUTE_EXISTS,10.666666666666666,10.666666666666666,O3_ZonaSur
19.28,-99.645,19.293441,-99.6528775,Red de Inovación Y Aprendizaje,school,2172,479.0,479.0,0,ROUTE_EXISTS,7.983333333333333,7.983333333333333,O3_ZonaSur
19.28,-99.645,19.2992925,-99.6420362,Instituto Supremo De Taekwondo,school,3152,592.0,592.0,0,ROUTE_EXISTS,9.866666666666667,9.866666666666667,O3_ZonaSur
19.28,-99.645,19.2802055,-99.6611495,Club Acuático,school,1887,471.0,471.0,0,ROUTE_EXISTS,7.85,7.85,O3_ZonaSur
19.28,-99.645,19.2893398,-99.6577375,Instituto Brima,school,2264,485.0,485.0,0,ROUTE_EXISTS,8.083333333333334,8.083333333333334,O3_ZonaSur
19.28,-99.645,19.2981396,-99.6346808,Escuela de Natacion Acuarela,school,4029,863.0,863.0,0,ROUTE_EXISTS,14.383333333333333,14.383333333333333,O3_ZonaSur
19.28,-99.645,19.2916512,-99.6593783,Alianza Francesa de Toluca,school,2759,663.0,663.0,0,ROUTE_EXISTS,11.05,11.05,O3_ZonaSur
19.28,-99.645,19.2919113,-99.660647,Colegio Mexiquense,school,3218,659.0,659.0,0,ROUTE_EXISTS,10.983333333333333,10.983333333333333,O3_ZonaSur
19.28,-99.645,19.2924486,-99.6609212,Escuela Primaria María Remedios Colón,school,3032,616.0,616.0,0,ROUTE_EXISTS,10.266666666666667,10.266666666666667,O3_ZonaSur
19.28,-99.645,19.2865932,-99.6653836,D4 Reality,school,3111,621.0,621.0,0,ROUTE_EXISTS,10.35,10.35,O3_ZonaSur
19.28,-99.645,19.2922061,-99.6552996,Dirección de Identidad Universitaria,school,2814,662.0,662.0,0,ROUTE_EXISTS,11.033333333333333,11.033333333333333,O3_ZonaSur
19.28,-99.645,19.2976587,-99.6489032,Escuela Emiliano Zapata,school,2611,557.0,557.0,0,ROUTE_EXISTS,9.283333333333333,9.283333333333333,O3_ZonaSur
19.28,-99.645,19.2936005,-99.657838,Instituto Al Servicio Educativo Superior,school,2768,584.0,584.0,0,ROUTE_EXISTS,9.733333333333333,9.733333333333333,O3_ZonaSur
19.28,-99.645,19.2670866,-99.6629345,Escuela Primaria Cam 61,school,3462,635.0,635.0,0,ROUTE_EXISTS,10.583333333333334,10.583333333333334,O3_ZonaSur
19.28,-99.645,19.2971004,-99.6421605,Escuela Secundaria Oficial 597 Anexa A La Normal No1 De Toluca,school,2833,577.0,577.0,0,ROUTE_EXISTS,9.616666666666667,9.616666666666667,O3_ZonaSur
19.28,-99.645,19.263905,-99.6391296,Casa Pura Capoeria,school,3111,595.0,595.0,0,ROUTE_EXISTS,9.916666666666666,9.916666666666666,O3_ZonaSur
19.28,-99.645,19.269457,-99.6327285,Escuela Primaria Adolfo Lopez Mateos,school,3238,653.0,653.0,0,ROUTE_EXISTS,10.883333333333333,10.883333333333333,O3_ZonaSur
19.28,-99.645,19.260438100000002,-99.6382088,Centro Educativo Metepec,school,3687,684.0,684.0,0,ROUTE_EXISTS,11.4,11.4,O3_ZonaSur
19.28,-99.645,19.291636,-99.658528,"Instituto Tecnico, Administrativo y Humanistico de Toluca",school,2848,684.0,684.0,0,ROUTE_EXISTS,11.4,11.4,O3_ZonaSur
19.28,-99.645,19.2770954,-99.6600702,Colegio Comenius,school,3069,514.0,514.0,0,ROUTE_EXISTS,8.566666666666666,8.566666666666666,O3_ZonaSur
19.28,-99.645,19.2886948,-99.673852,Jardin de Niños del Poder Legislativo,school,6203,632.0,632.0,0,ROUTE_EXISTS,10.533333333333333,10.533333333333333,O3_ZonaSur
19.28,-99.645,19.2785604,-99.665257,Escuela Primaria Horacio Zuñiga Turno Vespertino,school,4023,633.0,633.0,0,ROUTE_EXISTS,10.55,10.55,O3_ZonaSur
19.28,-99.645,19.2937492,-99.6430424,Escuela de Adultos Margarita Maza de Juárez Matutino,school,2141,450.0,450.0,0,ROUTE_EXISTS,7.5,7.5,O3_ZonaSur
19.28,-99.645,19.2879268,-99.6593061,Escuela Secundaria 585 Licenciado Juan Fernandez Albarran,school,2906,589.0,589.0,0,ROUTE_EXISTS,9.816666666666666,9.816666666666666,O3_ZonaSur
19.28,-99.645,19.2819008,-99.6658609,Academia Profesional de Musica Medrano,school,2534,602.0,602.0,0,ROUTE_EXISTS,10.033333333333333,10.033333333333333,O3_ZonaSur
19.28,-99.645,19.2968067,-99.6420586,Escuela Secundaria Anexa a la Normal,school,2866,583.0,583.0,0,ROUTE_EXISTS,9.716666666666667,9.716666666666667,O3_ZonaSur
19.28,-99.645,19.2940638,-99.6431758,Colegio Isbelino,school,2176,456.0,456.0,0,ROUTE_EXISTS,7.6,7.6,O3_ZonaSur
19.28,-99.645,19.2813925,-99.6601625,school (OSM),school,2079,527.0,527.0,0,ROUTE_EXISTS,8.783333333333333,8.783333333333333,O3_ZonaSur
19.28,-99.645,19.2709321,-99.6606024,Escuelas De Educación Primaria Del Sector Público,school,2797,486.0,486.0,0,ROUTE_EXISTS,8.1,8.1,O3_ZonaSur
19.28,-99.645,19.2792396,-99.6589392,Planet English,school,2009,452.0,452.0,0,ROUTE_EXISTS,7.533333333333333,7.533333333333333,O3_ZonaSur
19.28,-99.645,19.2714751,-99.6581063,Instituto Ispet,school,2839,544.0,544.0,0,ROUTE_EXISTS,9.066666666666666,9.066666666666666,O3_ZonaSur
19.28,-99.645,19.2859347,-99.6585663,Instituto Universitario Johann Friedrich Herbart,school,2707,569.0,569.0,0,ROUTE_EXISTS,9.483333333333333,9.483333333333333,O3_ZonaSur
19.28,-99.645,19.2925018,-99.6329793,Preparatoria Instituto Simón Bolívar,school,3250,624.0,624.0,0,ROUTE_EXISTS,10.4,10.4,O3_ZonaSur
19.28,-99.645,19.255143,-99.6502505,Escuela Primaria Oficial Profesor Agripin García Estrada,school,3580,775.0,775.0,0,ROUTE_EXISTS,12.916666666666666,12.916666666666666,O3_ZonaSur
19.28,-99.645,19.2826091,-99.6627038,Eurek Club De Tareas,school,2305,555.0,555.0,0,ROUTE_EXISTS,9.25,9.25,O3_ZonaSur
19.28,-99.645,19.2865062,-99.6576689,Grupo Isima,school,1949,407.0,407.0,0,ROUTE_EXISTS,6.783333333333333,6.783333333333333,O3_ZonaSur
19.28,-99.645,19.2889085,-99.6586861,Centro de Estudios para la Calidad Educativa y la Investigación Científica,school,2538,602.0,602.0,0,ROUTE_EXISTS,10.033333333333333,10.033333333333333,O3_ZonaSur
19.28,-99.645,19.2929833,-99.6472213,Escuela Judicial del Estado de Méxic,school,1605,405.0,405.0,0,ROUTE_EXISTS,6.75,6.75,O3_ZonaSur
19.28,-99.645,19.2893423,-99.6549741,Escuela de Estilismo Oscar De Leon,school,1981,432.0,432.0,0,ROUTE_EXISTS,7.2,7.2,O3_ZonaSur
19.28,-99.645,19.2907876,-99.6600129,Instituto Nacional Para La Educacion De Adultos,school,2606,612.0,612.0,0,ROUTE_EXISTS,10.2,10.2,O3_ZonaSur
19.28,-99.645,19.2841208,-99.6274488,Instituto Nacional Tae Kwon Do,school,4026,525.0,525.0,0,ROUTE_EXISTS,8.75,8.75,O3_ZonaSur
19.28,-99.645,19.2935271,-99.6477006,Instituto Universitario Autonomo De Ciencias,school,1707,448.0,448.0,0,ROUTE_EXISTS,7.466666666666667,7.466666666666667,O3_ZonaSur
19.28,-99.645,19.2903529,-99.6569859,Instituto de Computo e Inglés,school,2234,512.0,512.0,0,ROUTE_EXISTS,8.533333333333333,8.533333333333333,O3_ZonaSur
19.28,-99.645,19.2705748,-99.6295301,Instituto Cenca Plantel Benito Juarez,school,3131,573.0,573.0,0,ROUTE_EXISTS,9.55,9.55,O3_ZonaSur
19.28,-99.645,19.2905198,-99.655626,Escuelas Profesionales de Computación Epc,school,2092,459.0,459.0,0,ROUTE_EXISTS,7.65,7.65,O3_ZonaSur
19.28,-99.645,19.2937828,-99.643043,"Escuela De Adultos Margarita Maza De Juarez, Vespertino",school,2144,451.0,451.0,0,ROUTE_EXISTS,7.516666666666667,7.516666666666667,O3_ZonaSur
19.28,-99.645,19.2803784,-99.6578307,Defensoría de los Derechos  de la UAEM,school,1629,409.0,409.0,0,ROUTE_EXISTS,6.816666666666666,6.816666666666666,O3_ZonaSur
19.28,-99.645,19.2972143,-99.6423161,Escuela Normal Núm. 1 de Toluca,school,2820,575.0,575.0,0,ROUTE_EXISTS,9.583333333333334,9.583333333333334,O3_ZonaSur
19.28,-99.645,19.2923552,-99.6441079,Centro Educativo Gabriela Mistral De Toluca,school,1855,443.0,443.0,0,ROUTE_EXISTS,7.383333333333334,7.383333333333334,O3_ZonaSur
19.28,-99.645,19.2896107,-99.6550302,Centro de idiomas y Computación,school,2011,441.0,441.0,0,ROUTE_EXISTS,7.35,7.35,O3_ZonaSur
19.28,-99.645,19.2661146,-99.6455685,Escuela Primaria Licenciado Benito Juárez Cct 15DPR1423M,school,2117,461.0,461.0,0,ROUTE_EXISTS,7.683333333333334,7.683333333333334,O3_ZonaSur
19.28,-99.645,19.2904806,-99.6507871,Escuela Secundaria Oficial No. 549 Gral. Lázaro Cárdenas Vespertino,school,2094,470.0,470.0,0,ROUTE_EXISTS,7.833333333333333,7.833333333333333,O3_ZonaSur
19.28,-99.645,19.2913601,-99.6556268,Escuela de Enfermería y Salud  Iepetac  Toluca,school,2164,486.0,486.0,0,ROUTE_EXISTS,8.1,8.1,O3_ZonaSur
19.28,-99.645,19.2782448,-99.6596426,Paideia Colón,school,3203,546.0,546.0,0,ROUTE_EXISTS,9.1,9.1,O3_ZonaSur
19.28,-99.645,19.2796633,-99.6629133,Escuela De Manejo Valdéz Ponce,school,3838,651.0,651.0,0,ROUTE_EXISTS,10.85,10.85,O3_ZonaSur
19.28,-99.645,19.2670357,-99.6535789,"Escuela secundaria oficial Dr, Gustavo Baz Prada N° 868",school,3785,626.0,626.0,0,ROUTE_EXISTS,10.433333333333334,10.433333333333334,O3_ZonaSur
19.28,-99.645,19.302447,-99.6470575,Escuela Secundaria Aguntín Melgar,school,3861,674.0,674.0,0,ROUTE_EXISTS,11.233333333333333,11.233333333333333,O3_ZonaSur
19.28,-99.645,19.2675399,-99.6490583,Centro Olistico Vipassana,school,2181,464.0,464.0,0,ROUTE_EXISTS,7.733333333333333,7.733333333333333,O3_ZonaSur
19.28,-99.645,19.2893398,-99.6550141,Centro De Estudios Tecnologicos Del Estado De Mexico,school,1980,432.0,432.0,0,ROUTE_EXISTS,7.2,7.2,O3_ZonaSur
19.28,-99.645,19.2770083,-99.6603899,IBIM Instituto Bicentenario Inglés de México,school,3065,516.0,516.0,0,ROUTE_EXISTS,8.6,8.6,O3_ZonaSur
19.28,-99.645,19.2921471,-99.6419708,Unidad Pedagogica De Educacion Basica Licenciad0 Miguel Aleman,school,2136,488.0,488.0,0,ROUTE_EXISTS,8.133333333333333,8.133333333333333,O3_ZonaSur
19.28,-99.645,19.2863794,-99.6543267,Bodega Del Museo De Historia Universitario José María Morelos y Pavón,school,2110,474.0,474.0,0,ROUTE_EXISTS,7.9,7.9,O3_ZonaSur
19.28,-99.645,19.2771393,-99.6631241,Preparatoria Toluca,school,3302,532.0,532.0,0,ROUTE_EXISTS,8.866666666666667,8.866666666666667,O3_ZonaSur
19.28,-99.645,19.2849752,-99.6557288,Escuela De Gobierno Y Administracion Publica Mexiquense,school,1641,330.0,330.0,0,ROUTE_EXISTS,5.5,5.5,O3_ZonaSur
19.28,-99.645,19.2608514,-99.6440528,Uaem Plantel Doctor Ángel Ma Garibay Kintana,school,2704,542.0,542.0,0,ROUTE_EXISTS,9.033333333333333,9.033333333333333,O3_ZonaSur
19.28,-99.645,19.2956536,-99.6558948,Escuela Primaria Adolfo Ruiz Cortines,school,2962,669.0,669.0,0,ROUTE_EXISTS,11.15,11.15,O3_ZonaSur
19.28,-99.645,19.2880306,-99.6548665,Academia De Belleza Reflejos,school,1862,406.0,406.0,0,ROUTE_EXISTS,6.766666666666667,6.766666666666667,O3_ZonaSur
19.28,-99.645,19.2925441,-99.6503572,Instituto Superior Concordia,school,1794,361.0,361.0,0,ROUTE_EXISTS,6.016666666666667,6.016666666666667,O3_ZonaSur
19.28,-99.645,19.2862866,-99.6509526,Escuela Primaria Mariana R De Lazarin Turno Matutino 15epr00620f,school,1588,343.0,343.0,0,ROUTE_EXISTS,5.716666666666667,5.716666666666667,O3_ZonaSur
19.28,-99.645,19.2908828,-99.6387568,Escuela Primaria Mtro. Protasio I. Gómez,school,2233,469.0,469.0,0,ROUTE_EXISTS,7.816666666666666,7.816666666666666,O3_ZonaSur
19.28,-99.645,19.2808077,-99.656199,Urawa Karate Do,school,1289,330.0,330.0,0,ROUTE_EXISTS,5.5,5.5,O3_ZonaSur
19.28,-99.645,19.2852638,-99.6541272,Escuela Secundaria Oficial No 0970 Gral Jose Vicente Villada,school,1440,278.0,278.0,0,ROUTE_EXISTS,4.633333333333334,4.633333333333334,O3_ZonaSur
19.28,-99.645,19.2893501,-99.6526907,Escuela Secundaria Tecnica No 2 Tierra Y Libertad,school,1744,358.0,358.0,0,ROUTE_EXISTS,5.966666666666667,5.966666666666667,O3_ZonaSur
19.28,-99.645,19.2813766,-99.632346,Plantel Nezahualcoyotl De La Escuela Preparatoria,school,3562,555.0,555.0,0,ROUTE_EXISTS,9.25,9.25,O3_ZonaSur
19.28,-99.645,19.2693269,-99.6388507,Escuela Primaria Oficial 15 De Septiembre,school,2230,506.0,506.0,0,ROUTE_EXISTS,8.433333333333334,8.433333333333334,O3_ZonaSur
19.28,-99.645,19.2923031,-99.6505997,Instituto Universitario Brima,school,2269,499.0,499.0,0,ROUTE_EXISTS,8.316666666666666,8.316666666666666,O3_ZonaSur
19.28,-99.645,19.2922316,-99.6464762,Escuela Secundaria No 971,school,1606,400.0,400.0,0,ROUTE_EXISTS,6.666666666666667,6.666666666666667,O3_ZonaSur
19.28,-99.645,19.2808836,-99.6539686,Centro De Educacion Basica Para Adultos Heroes Del 47,school,1381,295.0,295.0,0,ROUTE_EXISTS,4.916666666666667,4.916666666666667,O3_ZonaSur
19.28,-99.645,19.2906296,-99.6411877,Colegio Miguel Alcobierre,school,1946,406.0,406.0,0,ROUTE_EXISTS,6.766666666666667,6.766666666666667,O3_ZonaSur
19.28,-99.645,19.2676777,-99.6416536,Escuela Primaria Leyes De Reforma Turno Matutino,school,2160,497.0,497.0,0,ROUTE_EXISTS,8.283333333333333,8.283333333333333,O3_ZonaSur
19.28,-99.645,19.2768001,-99.6531241,Escuela Primaria Isidro Fabela Turno Matutino,school,1481,351.0,351.0,0,ROUTE_EXISTS,5.85,5.85,O3_ZonaSur
19.28,-99.645,19.2875839,-99.6487496,Centro de Estudios Superiores Olimpo,school,1469,285.0,285.0,0,ROUTE_EXISTS,4.75,4.75,O3_ZonaSur
19.28,-99.645,19.2810358,-99.6336807,Tae Kwon Do Chew Kuan,school,3195,522.0,522.0,0,ROUTE_EXISTS,8.7,8.7,O3_ZonaSur
19.28,-99.645,19.2909868,-99.6456935,Unidad Deportiva De La Primaria Eudoxia Calderon,school,1532,389.0,389.0,0,ROUTE_EXISTS,6.483333333333333,6.483333333333333,O3_ZonaSur
19.28,-99.645,19.268724,-99.6435469,Instituto Superior Metropolitano,school,2150,472.0,472.0,0,ROUTE_EXISTS,7.866666666666666,7.866666666666666,O3_ZonaSur
19.28,-99.645,19.2758238,-99.6565389,Departamento De Desarrollo Del Recurso Humano,school,1730,347.0,347.0,0,ROUTE_EXISTS,5.783333333333333,5.783333333333333,O3_ZonaSur
19.28,-99.645,19.2928757,-99.6415599,Escuela Secundaria Particular No 382 Jose Ma De Yermo Y Pares,school,2206,461.0,461.0,0,ROUTE_EXISTS,7.683333333333334,7.683333333333334,O3_ZonaSur
19.28,-99.645,19.292033,-99.6473672,Talk Ingles y Punto,school,1499,376.0,376.0,0,ROUTE_EXISTS,6.266666666666667,6.266666666666667,O3_ZonaSur
19.28,-99.645,19.2734407,-99.6335795,Secundaria Oficial Numero 13 Heroes De Chapultepec Turno Vespertino,school,2320,471.0,471.0,0,ROUTE_EXISTS,7.85,7.85,O3_ZonaSur
19.28,-99.645,19.2792618,-99.6579856,Licenciado Adolfo Lopez Mateos Escuela Preparatoria 1,school,1504,384.0,384.0,0,ROUTE_EXISTS,6.4,6.4,O3_ZonaSur
19.28,-99.645,19.2833549,-99.6561402,Escuela Montessori,school,1491,326.0,326.0,0,ROUTE_EXISTS,5.433333333333334,5.433333333333334,O3_ZonaSur
19.28,-99.645,19.272858,-99.652372,Escuela Primaria Tolotzin,school,1571,360.0,360.0,0,ROUTE_EXISTS,6.0,6.0,O3_ZonaSur
19.28,-99.645,19.2880953,-99.6508597,Colegio Integral De Bachillerato E Informática,school,1823,365.0,365.0,0,ROUTE_EXISTS,6.083333333333333,6.083333333333333,O3_ZonaSur
19.28,-99.645,19.2731112,-99.633662,Secundaria Oficial Numero 03 Heroes De Chapultepec,school,2291,487.0,487.0,0,ROUTE_EXISTS,8.116666666666667,8.116666666666667,O3_ZonaSur
19.28,-99.645,19.2874639,-99.6605645,Colegio Vilaseca De Toluca,school,2736,554.0,554.0,0,ROUTE_EXISTS,9.233333333333333,9.233333333333333,O3_ZonaSur
19.28,-99.645,19.281488,-99.6540129,Escuela Secundaria Federalizada Ignacio Ramírez 15des0012x,school,1311,271.0,271.0,0,ROUTE_EXISTS,4.516666666666667,4.516666666666667,O3_ZonaSur
19.28,-99.645,19.2875788,-99.6500988,Unidad de Apoyo a la Educación Básica y Normal,school,1241,235.0,235.0,0,ROUTE_EXISTS,3.9166666666666665,3.9166666666666665,O3_ZonaSur
19.28,-99.645,19.2726089,-99.6518079,Acuatica Infantil,school,1525,360.0,360.0,0,ROUTE_EXISTS,6.0,6.0,O3_ZonaSur
19.28,-99.645,19.2882208,-99.6438088,Preparatoria Itaht,school,1442,293.0,293.0,0,ROUTE_EXISTS,4.883333333333334,4.883333333333334,O3_ZonaSur
19.28,-99.645,19.2825927,-99.6534165,"CEAJA ""QFB Yolanda Senties de Ballesteros"" Turno Vespertino",school,1107,224.0,224.0,0,ROUTE_EXISTS,3.7333333333333334,3.7333333333333334,O3_ZonaSur
19.28,-99.645,19.2868639,-99.6492,Liceo Pedro De Gante,school,1372,294.0,294.0,0,ROUTE_EXISTS,4.9,4.9,O3_ZonaSur
19.28,-99.645,19.2893069,-99.6526949,Escuela Secundaria General Nocturna Tierra y Libertad,school,1740,357.0,357.0,0,ROUTE_EXISTS,5.95,5.95,O3_ZonaSur
19.28,-99.645,19.2686053,-99.6542962,Telebachillerato comunitario Núm 477 del parque Toluca,school,2502,494.0,494.0,0,ROUTE_EXISTS,8.233333333333333,8.233333333333333,O3_ZonaSur
19.28,-99.645,19.2908821,-99.6467224,Escuela De Manejo,school,1423,362.0,362.0,0,ROUTE_EXISTS,6.033333333333333,6.033333333333333,O3_ZonaSur
19.28,-99.645,19.2768822,-99.6479946,Preparatoria Oficial Anexa A La Normal No 3 Toluca,school,765,156.0,156.0,0,ROUTE_EXISTS,2.6,2.6,O3_ZonaSur
19.28,-99.645,19.2863567,-99.6508531,"Subdirección de educación para la atención de jovenes y adultos actividad de cocina, reposteria y decorado Mariana Rodriguez R. de Lazarin",school,1598,346.0,346.0,0,ROUTE_EXISTS,5.766666666666667,5.766666666666667,O3_ZonaSur
19.28,-99.645,19.2863555,-99.6503091,Instituto De Desarrollo Infantil Isima,school,1655,360.0,360.0,0,ROUTE_EXISTS,6.0,6.0,O3_ZonaSur
19.28,-99.645,19.2830626,-99.6584254,Instituto Al Servicio Educativo Superior,school,2137,443.0,443.0,0,ROUTE_EXISTS,7.383333333333334,7.383333333333334,O3_ZonaSur
19.28,-99.645,19.2876993,-99.6488848,Instituto Cultural Nicolás Guillen,school,1455,283.0,283.0,0,ROUTE_EXISTS,4.716666666666667,4.716666666666667,O3_ZonaSur
19.28,-99.645,19.2734818,-99.6335908,Numero 13 Heroes De Chapultepec Turno Vespertino,school,2320,470.0,470.0,0,ROUTE_EXISTS,7.833333333333333,7.833333333333333,O3_ZonaSur
19.28,-99.645,19.2800631,-99.6563188,Universidad Terranova,school,1206,309.0,309.0,0,ROUTE_EXISTS,5.15,5.15,O3_ZonaSur
19.28,-99.645,19.2724864,-99.6518453,Aquatic Infantil,school,1538,362.0,362.0,0,ROUTE_EXISTS,6.033333333333333,6.033333333333333,O3_ZonaSur
19.28,-99.645,19.2910336,-99.6446207,Edu-Vita After School,school,1950,475.0,475.0,0,ROUTE_EXISTS,7.916666666666667,7.916666666666667,O3_ZonaSur
